area_quemada;clase_incendio;mes_incendio;vegetacion;Prec_pre_30;Prec_pre_15;Prec_pre_7;Prec_cont
2.68;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
0.97;B;Abril;Pradera_estepa;54.4;12.6;4.9;0.0
1.0;B;Marzo;Bosque tropical perennifolio secundario;40.4;16.5;2.3;57.1
2.0;B;Noviembre;Desierto polar_roca;0.0;0.0;0.0;0.0
0.6;B;Abril;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Junio;Desierto polar_roca;42.7;0.0;0.0;0.0
1.5;B;Julio;Bosque tropical perennifolio secundario;0.3;0.0;0.0;0.0
20.0;C;Marzo;Matorral abierto;28.6;4.7;2.6;2.8
1.2;B;Julio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;1.8
1.63;B;Mayo;Matorral abierto;0.0;0.0;0.0;0.0
2.0;B;Noviembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
8.0;B;Marzo;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
2.0;B;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Junio;Matorral abierto;134.7;112.7;25.3;257.5
11.0;C;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
6.0;B;Agosto;Desierto polar_roca;21.3;0.6;0.0;3.6
1.0;B;Febrero;Matorral abierto;13.3;12.3;12.0;3.6
1.0;B;Abril;Bosque tropical perennifolio;49.4;23.2;17.8;152.4
10.0;C;Marzo;Bosque tropical perennifolio secundario;0.6;0.3;0.0;0.5
22.0;C;Julio;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio secundario;76.3;63.6;31.5;53.2
2.0;B;Marzo;Bosque tropical perennifolio;96.1;18.6;1.8;0.0
1.0;B;Mayo;Pradera_estepa;80.2;60.2;1.3;0.0
33.0;C;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
4.0;B;Julio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
15.0;C;Abril;Matorral abierto;318.2;259.6;246.4;296.4
9.2;B;Marzo;Desierto polar_roca;0.0;0.0;0.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.0;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
100.0;D;Diciembre;Matorral abierto;2.3;0.0;0.0;0.0
10.0;C;Diciembre;Matorral abierto;68.6;32.6;17.8;0.0
3.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
4.0;B;Agosto;Desierto polar_roca;49.0;17.5;0.0;0.0
1.0;B;Junio;Bosque tropical perennifolio secundario;151.6;52.6;37.1;0.0
0.81;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
30.0;C;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
5.0;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
3.0;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
4.0;B;Febrero;Bosque tropical perennifolio secundario;18.0;11.0;2.0;0.0
1.0;B;Octubre;Desierto polar_roca;3.0;0.0;0.0;0.3
30.0;C;Noviembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Marzo;Bosque tropical perennifolio;25.6;15.4;4.0;0.0
40.0;C;Abril;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
5.0;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
15.0;C;Enero;Matorral abierto;0.0;0.0;0.0;0.0
1.5;B;Agosto;Desierto polar_roca;0.0;0.0;0.0;0.0
254.0;D;Junio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
103.0;D;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Noviembre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
2.0;B;Diciembre;Matorral abierto;56.6;29.2;10.7;0.0
3.0;B;Junio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
9.0;B;Octubre;Pradera_estepa;43.2;0.0;0.0;0.0
11.0;C;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio secundario;36.1;34.3;0.0;51.2
83.0;C;Febrero;Desierto polar_roca;21.9;0.5;0.5;0.0
5.0;B;Julio;Desierto polar_roca;25.0;19.3;15.5;71.6
1.55;B;Abril;Pradera_estepa;53.3;37.4;20.2;0.0
4.5;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
2.0;B;Mayo;Matorral abierto;22.3;6.3;0.0;20.5
2.0;B;Abril;Desierto polar_roca;40.4;38.6;37.8;0.0
1.0;B;Julio;Matorral abierto;0.0;0.0;0.0;0.0
8.0;B;Mayo;Matorral abierto;50.2;0.6;0.3;67.8
7.5;B;Agosto;Pradera_estepa;15.0;1.3;0.5;0.0
25.0;C;Septiembre;Matorral abierto;7.6;7.6;0.0;12.4
12.0;C;Noviembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
7.0;B;Agosto;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
25.0;C;Enero;Bosque tropical perennifolio secundario;18.5;0.0;0.0;0.0
10.0;C;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
1117.0;F;Abril;Matorral abierto;0.0;0.0;0.0;0.0
25.0;C;Diciembre;Desierto polar_roca;193.4;67.1;47.5;0.0
1.0;B;Agosto;Desierto;4.3;4.3;0.0;0.0
19.9;C;Abril;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
120.0;D;Marzo;Bosque tropical perennifolio;85.4;71.3;5.8;87.1
1.0;B;Agosto;Bosque tropical perennifolio secundario;24.9;24.9;15.8;0.8
25.0;C;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
9.0;B;Abril;Pradera_estepa;54.4;14.2;0.0;178.5
1.5;B;Agosto;Pradera_estepa;0.0;0.0;0.0;0.0
1.4;B;Agosto;Desierto polar_roca;0.0;0.0;0.0;0.0
1.0;B;Mayo;Desierto polar_roca;31.6;2.3;0.0;0.0
3.5;B;Abril;Desierto polar_roca;0.0;0.0;0.0;0.0
2.0;B;Julio;Matorral abierto;78.4;10.2;8.2;112.9
45.0;C;Enero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
10.0;C;Julio;Desierto polar_roca;11.7;5.6;0.0;37.2
3.0;B;Junio;Desierto polar_roca;0.0;0.0;0.0;0.0
3.0;B;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
10.0;C;Septiembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Julio;Bosque templado;0.0;0.0;0.0;0.0
1.5;B;Agosto;Desierto polar_roca;13.2;1.2;0.6;0.0
150.0;D;Febrero;Matorral abierto;130.2;72.7;55.9;168.5
3.0;B;Noviembre;Bosque tropical perennifolio;40.3;11.2;6.4;0.0
10.0;C;Marzo;Desierto polar_roca;45.0;0.0;0.0;0.0
15.0;C;Marzo;Bosque tropical perennifolio;9.0;1.3;1.3;0.0
12.5;C;Abril;Desierto polar_roca;147.7;77.1;58.5;0.3
2.0;B;Junio;Matorral abierto;10.2;0.0;0.0;85.4
1.0;B;Agosto;Bosque templado;4.1;3.3;0.0;0.0
1.25;B;Septiembre;Desierto polar_roca;0.0;0.0;0.0;0.0
30.0;C;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
20.0;C;Agosto;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.9;B;Abril;Matorral abierto;236.9;45.3;2.1;65.6
3.5;B;Mayo;Bosque templado;109.9;0.0;0.0;283.8
13.2;C;Septiembre;Desierto polar_roca;36.6;5.6;0.0;0.0
1.0;B;Abril;Bosque tropical perennifolio;1.5;1.5;1.5;0.0
1.0;B;Octubre;Bosque tropical perennifolio;5.8;5.8;2.5;0.3
1.0;B;Abril;Bosque tropical perennifolio;8.4;1.0;0.5;8.6
0.64;B;Abril;Pradera_estepa;21.9;13.3;0.0;0.0
55.0;C;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Noviembre;Bosque tropical perennifolio;58.7;46.8;1.3;0.0
2.6;B;Abril;Desierto polar_roca;88.3;44.4;34.5;0.0
32.0;C;Noviembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Marzo;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
24.0;C;Agosto;Desierto polar_roca;0.8;0.8;0.8;0.0
20.0;C;Septiembre;Bosque tropical perennifolio secundario;3.5;3.5;3.5;118.2
2.0;B;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
0.8;B;Abril;Desierto polar_roca;85.6;36.7;13.8;0.0
1.0;B;Enero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
2.0;B;Diciembre;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Diciembre;Matorral abierto;4.3;3.3;0.5;0.0
5.0;B;Enero;Matorral abierto;177.4;85.4;33.8;0.0
55.0;C;Enero;Desierto polar_roca;0.0;0.0;0.0;0.0
30.0;C;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Marzo;Bosque tropical perennifolio secundario;146.0;98.4;42.1;23.8
3.0;B;Abril;Bosque tropical perennifolio;40.6;16.6;1.3;105.1
0.6;B;Abril;Pradera_estepa;203.3;203.3;177.5;0.0
1.48;B;Abril;Desierto polar_roca;28.7;22.4;20.3;0.0
1.84;B;Julio;Bosque tropical perennifolio secundario;70.5;30.3;16.3;0.0
1.0;B;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Septiembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Julio;Desierto polar_roca;5.8;3.8;3.8;0.0
2.0;B;Agosto;Matorral abierto;131.9;46.6;3.8;119.6
2.0;B;Febrero;Matorral abierto;167.6;142.8;7.2;0.0
1.0;B;Junio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
424.0;E;Junio;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Marzo;Bosque tropical perennifolio secundario;43.3;42.3;6.3;0.0
1.5;B;Mayo;Desierto polar_roca;0.0;0.0;0.0;0.0
2.0;B;Noviembre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
50.0;C;Agosto;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Marzo;Desierto polar_roca;0.0;0.0;0.0;0.0
0.97;B;Noviembre;Desierto polar_roca;67.2;43.7;40.1;107.0
1.0;B;Julio;Bosque tropical perennifolio secundario;0.3;0.3;0.0;58.5
2.0;B;Julio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
20.0;C;Septiembre;Matorral abierto;18.6;0.0;0.0;0.0
20.0;C;Junio;Pradera_estepa;6.0;0.0;0.0;0.0
1.0;B;Junio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Julio;Bosque templado;32.7;0.5;0.0;0.0
0.9;B;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
25.0;C;Enero;Matorral abierto;14.7;0.0;0.0;0.0
0.63;B;Julio;Desierto polar_roca;19.9;9.2;9.2;0.0
1.0;B;Diciembre;Desierto polar_roca;0.0;0.0;0.0;0.0
30.0;C;Marzo;Bosque tropical perennifolio secundario;2797.0;2527.0;433.0;0.0
25.0;C;Junio;Matorral abierto;4.6;4.6;4.6;0.0
12.0;C;Mayo;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
17.0;C;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Marzo;Desierto polar_roca;0.0;0.0;0.0;0.0
40.0;C;Abril;Matorral abierto;59.8;34.1;0.0;0.0
20.0;C;Marzo;Matorral abierto;108.9;23.6;1.8;0.0
10.0;C;Octubre;Matorral abierto;1.1;1.1;1.1;4.7
5.0;B;Agosto;Bosque tropical perennifolio;69.3;57.1;0.0;6.8
1.0;B;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
0.6;B;Marzo;Pradera_estepa;0.0;0.0;0.0;0.0
3.0;B;Abril;Pradera_estepa;0.0;0.0;0.0;0.0
1.5;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
17.5;C;Junio;Matorral abierto;411.8;20.9;3.8;0.0
30.0;C;Enero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
9.21;B;Diciembre;Matorral abierto;0.0;0.0;0.0;0.0
4.0;B;Enero;Matorral abierto;1.5;0.0;0.0;0.0
8.25;B;Mayo;Bosque tropical perennifolio secundario;81.2;9.4;7.6;105.4
40.0;C;Septiembre;Pradera_estepa;11.3;0.8;0.8;28.5
7.0;B;Febrero;Desierto polar_roca;3.1;1.0;1.0;79.6
1.86;B;Julio;Matorral abierto;51.6;29.5;0.8;0.0
10.0;C;Marzo;Bosque tropical perennifolio;107.8;61.6;0.6;0.0
1.0;B;Abril;Pradera_estepa;0.0;0.0;0.0;0.0
0.91;B;Abril;Pradera_estepa;133.8;48.8;13.1;0.0
1.0;B;Octubre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
78.0;C;Octubre;Matorral abierto;41.1;0.6;0.3;2.5
3.0;B;Mayo;Desierto polar_roca;0.0;0.0;0.0;0.0
0.8;B;Abril;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
15.5;C;Junio;Matorral abierto;208.4;120.4;0.0;522.8
1.0;B;Abril;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
577.0;E;Junio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Noviembre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
2.0;B;Marzo;Pradera_estepa;8.8;0.0;0.0;0.0
2.0;B;Mayo;Pradera_estepa;0.0;0.0;0.0;0.0
4.0;B;Abril;Bosque tropical perennifolio secundario;0.3;0.3;0.3;94.3
1.0;B;Febrero;Matorral abierto;78.0;19.1;18.8;104.1
23.0;C;Julio;Bosque tropical perennifolio;2.4;0.6;0.3;0.0
1.0;B;Noviembre;Matorral abierto;30.1;28.5;15.1;0.0
60.0;C;Agosto;Bosque tropical perennifolio;111.5;2.0;2.0;25.9
15.3;C;Marzo;Matorral abierto;168.4;67.6;35.3;32.7
2.0;B;Mayo;Pradera_estepa;27.0;1.5;0.0;0.0
3.39;B;Noviembre;Matorral abierto;20.8;0.0;0.0;0.0
15.0;C;Abril;Matorral abierto;43.0;16.8;0.0;134.0
1146.0;F;Marzo;Bosque tropical perennifolio;155.6;110.4;86.0;20.8
5.0;B;Mayo;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Mayo;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Noviembre;Bosque tropical perennifolio secundario;1.4;0.3;0.0;60.3
1.17;B;Abril;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
2.0;B;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
0.8;B;Febrero;Pradera_estepa;0.0;0.0;0.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
3.64;B;Marzo;Matorral abierto;146.3;71.3;28.1;0.0
10.0;C;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Febrero;Bosque tropical perennifolio secundario;63.1;50.5;38.8;0.0
1.0;B;Julio;Desierto polar_roca;67.1;4.6;4.6;0.0
3.0;B;Mayo;Bosque tropical perennifolio secundario;59.3;13.5;0.0;65.6
1.0;B;Julio;Desierto polar_roca;151.8;96.6;33.8;0.0
1100.0;F;Julio;Bosque tropical perennifolio;2.0;0.0;0.0;0.0
1.0;B;Abril;Bosque tropical perennifolio;79.8;19.8;8.9;0.0
1.0;B;Junio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
11.4;C;Abril;Bosque tropical perennifolio;34.7;3.8;3.8;0.0
1.0;B;Julio;Matorral abierto;184.6;63.0;6.1;0.0
50.0;C;Diciembre;Pradera_estepa;5.0;1.6;1.0;0.0
25.0;C;Abril;Pradera_estepa;0.0;0.0;0.0;0.0
14.0;C;Noviembre;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Diciembre;Matorral abierto;23.6;17.2;2.0;0.0
1.0;B;Enero;Matorral abierto;11.3;5.9;0.0;0.0
1.0;B;Noviembre;Bosque tropical perennifolio;37.2;17.1;0.8;0.0
1.0;B;Marzo;Matorral abierto;6.3;0.3;0.0;23.5
150.0;D;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
100.0;D;Abril;Bosque tropical perennifolio;135.9;114.3;70.6;0.0
2.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
2.0;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
0.7;B;Octubre;Matorral abierto;0.0;0.0;0.0;8.4
1.5;B;Marzo;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
4.0;B;Septiembre;Matorral abierto;87.0;81.9;63.8;192.5
10.0;C;Marzo;Desierto polar_roca;64.0;11.2;5.6;0.0
1.0;B;Agosto;Matorral abierto;32.6;2.9;1.1;0.0
3.0;B;Octubre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.9;B;Junio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
3.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
3.0;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
5.0;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.1;B;Septiembre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
50.0;C;Octubre;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Agosto;Matorral abierto;0.0;0.0;0.0;0.0
50.0;C;Marzo;Matorral abierto;58.8;28.9;5.8;225.5
4.0;B;Septiembre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
79.0;C;Agosto;Matorral abierto;109.4;22.2;0.0;0.0
5.0;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
10.0;C;Agosto;Matorral abierto;0.0;0.0;0.0;0.0
0.95;B;Abril;Pradera_estepa;54.4;12.6;11.3;0.0
1.0;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
2.25;B;Abril;Matorral abierto;29.5;29.2;28.4;76.8
1.0;B;Febrero;Matorral abierto;75.7;33.5;0.0;39.2
50.0;C;Junio;Matorral abierto;0.0;0.0;0.0;0.0
20.0;C;Marzo;Pradera_estepa;27.3;6.5;5.9;0.0
2.0;B;Diciembre;Matorral abierto;31.5;3.0;3.0;0.0
1.33;B;Abril;Pradera_estepa;30.4;7.9;1.0;0.0
1.35;B;Abril;Bosque templado;246.5;157.5;141.6;0.0
0.8;B;Abril;Desierto polar_roca;0.0;0.0;0.0;0.0
25.0;C;Diciembre;Pradera_estepa;7.4;3.1;0.3;7.9
6.0;B;Agosto;Bosque tropical perennifolio secundario;19.6;0.8;0.8;8.4
25.0;C;Noviembre;Bosque tropical perennifolio secundario;21.6;21.3;0.0;105.1
0.66;B;Agosto;Pradera_estepa;75.8;23.4;1.3;2.5
1.0;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
12.0;C;Julio;Desierto polar_roca;17.4;6.8;6.8;8.4
2.0;B;Agosto;Bosque tropical perennifolio;8.2;0.0;0.0;0.0
5.0;B;Septiembre;Desierto polar_roca;160.0;81.8;32.5;0.0
3.0;B;Octubre;Pradera_estepa;1.3;0.0;0.0;0.0
3.9;B;Diciembre;Matorral abierto;0.0;0.0;0.0;0.0
3.5;B;Octubre;Pradera_estepa;422.6;191.8;147.4;0.0
21.0;C;Abril;Pradera_estepa;40.5;0.0;0.0;0.0
20.0;C;Agosto;Bosque tropical perennifolio secundario;67.4;7.4;0.0;35.1
1.0;B;Mayo;Desierto polar_roca;0.0;0.0;0.0;0.0
65.0;C;Abril;Matorral abierto;49.0;18.6;11.7;0.0
458.6;E;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
4.0;B;Febrero;Matorral abierto;143.3;4.7;3.8;0.0
850.0;E;Septiembre;Pradera_estepa;14.7;0.0;0.0;0.0
7.49;B;Septiembre;Matorral abierto;31.1;0.0;0.0;0.0
1.0;B;Mayo;Desierto polar_roca;0.0;0.0;0.0;0.0
1.0;B;Abril;Pradera_estepa;0.0;0.0;0.0;0.0
11.0;C;Abril;Matorral abierto;0.3;0.3;0.3;3.6
16.0;C;Junio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
8.0;B;Abril;Desierto polar_roca;0.0;0.0;0.0;0.0
1.0;B;Mayo;Pradera_estepa;0.0;0.0;0.0;0.0
10.0;C;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
20.0;C;Septiembre;Bosque tropical perennifolio secundario;22.9;1.8;1.8;0.0
3.0;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.0;B;Abril;Desierto polar_roca;153.4;100.0;0.0;164.0
6460.0;G;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.2;B;Febrero;Matorral abierto;34.6;19.3;0.5;180.9
0.75;B;Septiembre;Bosque tropical perennifolio;96.1;1.6;1.6;103.2
6.0;B;Agosto;Bosque tropical perennifolio secundario;7.9;7.9;0.0;0.0
7.0;B;Septiembre;Desierto polar_roca;114.5;6.2;5.4;0.0
0.7;B;Octubre;Pradera_estepa;0.0;0.0;0.0;0.0
2.0;B;Abril;Bosque tropical perennifolio;101.8;37.1;24.9;0.0
1.0;B;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
2.0;B;Septiembre;Matorral abierto;116.1;37.4;0.0;20.4
1.0;B;Junio;Matorral abierto;0.0;0.0;0.0;0.0
10.0;C;Septiembre;Matorral abierto;52.0;3.7;1.3;58.1
1.5;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
15.0;C;Agosto;Desierto polar_roca;0.8;0.0;0.0;0.0
3.5;B;Marzo;Desierto polar_roca;56.1;40.2;19.3;0.0
2.0;B;Diciembre;Matorral abierto;0.0;0.0;0.0;30.5
1.0;B;Septiembre;Bosque tropical perennifolio secundario;19.8;14.7;11.9;16.4
1.25;B;Abril;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.5;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
3.0;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.0;B;Septiembre;Bosque tropical perennifolio secundario;59.6;50.5;24.6;143.6
13.0;C;Marzo;Desierto polar_roca;27.4;11.7;0.0;0.0
72.0;C;Abril;Matorral abierto;0.0;0.0;0.0;0.0
1.28;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Mayo;Bosque tropical perennifolio;17.2;17.2;0.0;1.5
1.0;B;Octubre;Bosque tropical perennifolio;14.7;0.0;0.0;18.6
1.5;B;Mayo;Desierto polar_roca;30.7;5.6;0.0;0.0
2.0;B;Octubre;Desierto polar_roca;43.8;32.6;16.8;49.3
2.0;B;Agosto;Bosque tropical perennifolio secundario;48.8;38.4;38.1;117.3
12.0;C;Febrero;Matorral abierto;22.4;0.0;0.0;91.1
20.0;C;Junio;Bosque tropical perennifolio;20.1;20.1;0.0;0.0
5.0;B;Abril;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.87;B;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
1.0;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
3.0;B;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
160.0;D;Marzo;Bosque tropical perennifolio;0.6;0.0;0.0;0.0
6.0;B;Septiembre;Matorral abierto;0.0;0.0;0.0;0.0
4.0;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
1.0;B;Julio;Matorral abierto;52.0;0.0;0.0;9.6
1.0;B;Mayo;Bosque tropical perennifolio;0.0;0.0;0.0;9.6
5.0;B;Enero;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Octubre;Bosque tropical perennifolio secundario;0.0;0.0;0.0;15.0
35.0;C;Abril;Bosque tropical perennifolio secundario;43.4;14.8;0.0;0.0
35.0;C;Mayo;Bosque tropical perennifolio;7.4;4.4;4.4;0.0
4.0;B;Marzo;Bosque tropical perennifolio secundario;63.7;32.2;29.7;48.5
2.0;B;Enero;Bosque tropical perennifolio;6.9;0.0;0.0;0.0
1.5;B;Marzo;Bosque tropical perennifolio;16.3;7.4;5.6;0.0
2.5;B;Junio;Desierto;0.0;0.0;0.0;0.0
1.0;B;Octubre;Matorral abierto;0.0;0.0;0.0;0.0
65.0;C;Marzo;Matorral abierto;0.0;0.0;0.0;0.0
2.0;B;Octubre;Bosque tropical perennifolio secundario;25.2;25.2;8.7;30.6
1.48;B;Enero;Matorral abierto;3.8;0.0;0.0;0.0
1.45;B;Abril;Bosque templado;93.4;27.6;27.0;0.0
1.0;B;Agosto;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
18.0;C;Marzo;Desierto polar_roca;136.2;24.8;13.5;0.0
2.0;B;Junio;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
0.69;B;Abril;Matorral abierto;90.5;32.8;5.3;0.0
5.0;B;Noviembre;Pradera_estepa;34.0;16.6;15.0;0.0
1.0;B;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
30.0;C;Febrero;Matorral abierto;21.4;4.9;4.9;17.8
1.5;B;Abril;Desierto polar_roca;0.0;0.0;0.0;0.0
13.78;C;Febrero;Matorral abierto;0.0;0.0;0.0;0.0
0.7;B;Agosto;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
15.0;C;Septiembre;Matorral abierto;137.4;26.9;6.1;29.0
2.13;B;Abril;Pradera_estepa;19.4;4.1;1.5;0.0
8.0;B;Febrero;Matorral abierto;30.5;0.0;0.0;0.0
2.0;B;Junio;Desierto;0.0;0.0;0.0;0.0
1.0;B;Mayo;Bosque tropical perennifolio secundario;9.2;1.0;1.0;56.0
1.0;B;Noviembre;Bosque tropical perennifolio secundario;8.5;0.3;0.3;75.5
5.0;B;Abril;Pradera_estepa;1184.2;863.1;34.5;0.0
1.0;B;Julio;Matorral abierto;0.0;0.0;0.0;0.0
5.0;B;Marzo;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
1.0;B;Febrero;Matorral abierto;73.2;35.4;33.3;53.6
2.0;B;Agosto;Matorral abierto;207.9;92.2;9.6;223.6
4.0;B;Noviembre;Bosque tropical perennifolio;43.1;0.3;0.0;0.0
4.0;B;Octubre;Bosque tropical perennifolio;3.5;3.5;1.0;0.0
1.0;B;Septiembre;Desierto polar_roca;0.0;0.0;0.0;0.0
36.84;C;Junio;Bosque tropical perennifolio secundario;17.6;12.2;12.2;43.4
5.0;B;Junio;Bosque tropical perennifolio;29.0;0.0;0.0;0.0
3.0;B;Agosto;Matorral abierto;0.0;0.0;0.0;0.6
10.0;C;Marzo;Bosque tropical perennifolio secundario;118.7;48.3;40.4;137.9
1.02;B;Abril;Matorral abierto;29.2;28.4;6.1;76.8
1.5;B;Julio;Bosque tropical perennifolio;0.0;0.0;0.0;0.0
0.9;B;Febrero;Bosque tropical perennifolio secundario;0.0;0.0;0.0;0.0
100.0;D;Julio;Matorral abierto;0.0;0.0;0.0;0.0
40.0;C;Junio;Matorral abierto;0.0;0.0;0.0;0.0
15.0;C;Febrero;Bosque tropical perennifolio;6.5;2.6;0.3;28.2
